condition,window,delta_from,delta_to,metric,value_from,value_to,abs_change,rel_change,better_direction
H_MIXED,3,0.25,0.12,sampling_mse,9.542101692422518e-05,6.528746441674096e-05,-3.0133552507484226e-05,-0.31579575945426774,lower
H_MIXED,3,0.25,0.12,focus_index_agreement,0.9387630208333332,0.97203125,0.03326822916666683,0.03543836775455307,higher
H_MIXED,3,0.25,0.12,axial_error_kF_mean,0.1121742376850909,0.0617972212991556,-0.050377016385935294,-0.44909613317239344,lower
H_MIXED,3,2.0,1.0,total_mse,0.0007915927199816,0.0003119287646313,-0.0004796639553503,-0.605947911397479,lower
H_MIXED,3,2.0,1.0,sampling_mse,0.0008055886330463,0.0003049226327961,-0.0005006660002502001,-0.6214908946231681,lower
H_MIXED,3,2.0,1.0,focus_index_agreement,0.9412630208333334,0.936043113425926,-0.005219907407407298,-0.005545641645186412,higher
H_MIXED,3,2.0,1.0,axial_error_kF_mean,0.7885695474983504,0.2913622685975576,-0.4972072789007928,-0.6305179809163667,lower
H_MIXED,7,1.0,0.5,total_mse,0.0002975807732767,0.0001880188611749,-0.00010956191210179998,-0.36817537267411377,lower
H_MIXED,7,1.0,0.5,sampling_mse,0.0003049226327961,0.0001813207723635,-0.00012360186043259996,-0.40535482492456315,lower
H_MIXED,7,1.0,0.5,focus_index_agreement,0.9628944830246914,0.9668253279320989,0.003930844907407471,0.004082321559325699,higher
H_MIXED,7,1.0,0.5,axial_error_kF_mean,0.2838112881609552,0.231668356410859,-0.05214293175009618,-0.18372395294060628,lower
H_MIXED,7,0.5,0.25,total_mse,0.0001880188611749,0.0001207996531734,-6.72192080015e-05,-0.3575131110860785,lower
H_MIXED,7,0.5,0.25,sampling_mse,0.0001813207723635,9.542101692422518e-05,-8.589975543927483e-05,-0.4737447029349104,lower
H_MIXED,7,0.5,0.25,focus_index_agreement,0.9668253279320989,0.9544463734567902,-0.012378954475308679,-0.012803713470959117,higher
H_MIXED,7,0.5,0.25,axial_error_kF_mean,0.231668356410859,0.1206782385372235,-0.11099011787363551,-0.4790905395676777,lower
H_MIXED,7,0.25,0.12,total_mse,0.0001207996531734,0.000111586022838,-9.2136303354e-06,-0.07627199328274921,lower
H_MIXED,7,0.25,0.12,sampling_mse,9.542101692422518e-05,6.528746441674096e-05,-3.0133552507484226e-05,-0.31579575945426774,lower
H_MIXED,7,0.25,0.12,focus_index_agreement,0.9544463734567902,0.96969425154321,0.015247878086419808,0.015975625776852628,higher
H_MIXED,7,0.25,0.12,axial_error_kF_mean,0.1206782385372235,0.0730759365607046,-0.04760230197651889,-0.3944563871127092,lower
H_MIXED,7,2.0,1.0,total_mse,0.0007909930283949,0.0002975807732767,-0.0004934122551181999,-0.6237883741142987,lower
H_MIXED,7,2.0,1.0,sampling_mse,0.0008055886330463,0.0003049226327961,-0.0005006660002502001,-0.6214908946231681,lower
H_MIXED,7,2.0,1.0,focus_index_agreement,0.962003761574074,0.9628944830246914,0.0008907214506174155,0.0009259022533965738,higher
H_MIXED,7,2.0,1.0,axial_error_kF_mean,0.7788608444353818,0.2838112881609552,-0.49504955627442665,-0.6356071945474445,lower
H_MIXED,15,1.0,0.5,total_mse,0.0003171029839443,0.0002204656687209,-9.663731522339998e-05,-0.3047505703710899,lower
H_MIXED,15,1.0,0.5,sampling_mse,0.0003049226327961,0.0001813207723635,-0.00012360186043259996,-0.40535482492456315,lower
H_MIXED,15,1.0,0.5,focus_index_agreement,0.9652088155864198,0.963768325617284,-0.0014404899691358164,-0.0014924127772917573,higher
